;R1;FH2;FCH4;models;model
21831;-3.3478679133160716;5.898891727011352;9.246759640327424;uninhabitable;0
21832;-2.5557428857952362;5.9314263985567;8.487169284351936;uninhabitable;0
21833;-1.5873209262831713;8.128771462417232;9.716092388700403;uninhabitable;0
21834;0.5756801203877278;5.05053885338194;4.474858732994212;uninhabitable;0
21835;-4.004395054830119;5.048432487807441;9.052827542637559;uninhabitable;0
21836;2.2324436305149225;7.0610632747104765;4.828619644195554;uninhabitable;0
21837;-4.78816478348874;5.550371763976677;10.338536547465417;uninhabitable;0
21838;-1.0018206289130684;8.057456699738749;9.059277328651817;uninhabitable;0
21839;-3.8843401071550274;5.45448509893449;9.338825206089519;uninhabitable;0
21840;1.5644575432483259;8.13849686797145;6.574039324723123;uninhabitable;0
21841;3.2767889059404736;8.886049139752334;5.609260233811861;habitable;1
21842;2.189609516705275;7.606874512021075;5.4172649953158;uninhabitable;0
21843;0.8947289025411281;7.841909412823043;6.947180510281914;uninhabitable;0
21844;-1.5174228225613204;4.319629713648523;5.8370525362098435;uninhabitable;0
21845;2.500518300914008;9.811029485717844;7.310511184803836;habitable;1
21846;-0.7815628068148357;5.682454535130547;6.464017341945382;uninhabitable;0
21847;-0.029990751850701207;5.701317019595533;5.731307771446234;uninhabitable;0
21848;-0.6656367869165739;4.97918731368432;5.644824100600894;uninhabitable;0
21849;4.990498452472885;9.720809208517748;4.730310756044863;habitable;1
21850;1.4643731506476407;9.988335273575538;8.523962122927896;inhabited;2
21851;-2.345995393766498;6.221621916459713;8.567617310226211;uninhabitable;0
21852;0.24723168289950898;5.712138281347025;5.464906598447516;uninhabitable;0
21853;-2.639615668906279;8.203125487533926;10.842741156440205;uninhabitable;0
21854;-1.397107021798082;4.310815857669747;5.707922879467829;uninhabitable;0
21855;-1.4808255841473457;7.976080359100091;9.456905943247436;uninhabitable;0
21856;3.7896367199467536;10.481682942363783;6.69204622241703;inhabited;2
21857;-0.5038588624539144;7.766344490730418;8.270203353184332;uninhabitable;0
21858;2.000952645280265;7.611683594032321;5.610730948752056;uninhabitable;0
21859;-1.0049727839336844;8.621489469359627;9.626462253293312;uninhabitable;0
21860;0.9402549803865937;6.259515600029449;5.319260619642855;uninhabitable;0
21861;-3.0338518444373332;6.326036004302816;9.359887848740149;uninhabitable;0
21862;-4.319870654422405;5.704356941917297;10.024227596339701;uninhabitable;0
21863;-2.742903779823853;4.864277856190591;7.607181636014444;uninhabitable;0
21864;1.8076353613265657;8.86694524843554;7.059309887108975;inhabited;2
21865;0.2319365791621758;5.555040145201643;5.323103566039467;uninhabitable;0
21866;-0.9574166642819495;5.977973110804043;6.9353897750859925;uninhabitable;0
21867;1.852642049505354;8.447845864581645;6.595203815076291;habitable;1
21868;-0.3258288995853221;4.399949451682814;4.725778351268136;uninhabitable;0
21869;4.136351864439435;10.326993354548149;6.190641490108713;habitable;1
21870;-1.3910436763983103;6.272591494595173;7.663635170993483;uninhabitable;0
21871;-3.1862455810792922;5.7050629951523675;8.89130857623166;uninhabitable;0
21872;-2.7831727076321164;4.950677483809519;7.733850191441635;uninhabitable;0
21873;-0.20629614497804355;5.724123954055288;5.930420099033332;uninhabitable;0
21874;-2.7615481993841677;4.496701569471915;7.258249768856083;uninhabitable;0
21875;2.1879663244446097;8.049452904887893;5.861486580443283;uninhabitable;0
21876;-2.0206799122536356;5.217157138342158;7.237837050595794;uninhabitable;0
21877;1.4480572708549067;6.7198749930463695;5.271817722191463;uninhabitable;0
21878;2.833026895903158;10.003781882309308;7.170754986406149;habitable;1
21879;-3.031070337722734;5.322670763091182;8.353741100813917;uninhabitable;0
21880;-0.04614690820029203;5.96426528969327;6.0104121978935625;uninhabitable;0
21881;4.82453151764752;8.921960941615051;4.097429423967532;habitable;1
21882;-0.9348285345586688;8.775050266970124;9.709878801528793;uninhabitable;0
21883;-1.9649279165217615;6.838292412793362;8.803220329315124;uninhabitable;0
21884;1.6717325916814891;7.606586654849623;5.9348540631681335;uninhabitable;0
21885;-1.5410492966581013;5.786021419041824;7.327070715699926;uninhabitable;0
21886;0.17661592448104885;10.237743475375462;10.061127550894414;habitable;1
21887;0.1250162263566463;9.242288855022576;9.11727262866593;inhabited;2
21888;4.1351107756671075;9.318141636076238;5.183030860409129;habitable;1
21889;0.39225010550127376;6.341730620903798;5.9494805154025245;uninhabitable;0
