;R1;FH2;FCH4;models;model
35199;3.058743751460141;10.370305402552185;7.3115616510920445;habitable;1
35200;1.9211029578849537;7.477044569332912;5.555941611447958;uninhabitable;0
35201;1.659884667094215;9.451120917699399;7.791236250605184;inhabited;2
35202;1.8073464241447075;7.24209744461663;5.434751020471922;uninhabitable;0
35203;1.3292005845931107;9.071904169267999;7.742703584674889;inhabited;2
35204;3.0526254978942164;8.45459491147216;5.401969413577944;habitable;1
35205;1.2018400892807324;10.517147832107346;9.315307742826613;inhabited;2
35206;-0.20808083416260542;5.026604239375576;5.234685073538182;uninhabitable;0
35207;0.4065845326317187;5.4955559814997486;5.08897144886803;uninhabitable;0
35208;2.629765527273637;8.800426950249127;6.170661422975489;habitable;1
35209;2.3561688201135094;7.343617688253269;4.987448868139759;uninhabitable;0
35210;-1.025023069742159;4.131741259371626;5.156764329113785;uninhabitable;0
35211;1.4600439949587352;9.64041768215433;8.180373687195594;inhabited;2
35212;-0.20644783845777653;6.4673993574037105;6.673847195861487;uninhabitable;0
35213;3.8032122893421434;9.465087526356088;5.661875237013945;habitable;1
35214;1.0489380504966073;6.902363726433439;5.8534256759368315;uninhabitable;0
35215;3.2873081738274896;9.777150589368198;6.489842415540707;habitable;1
35216;2.177286284550762;7.577851028670232;5.40056474411947;uninhabitable;0
35217;-1.3899863486617257;4.589575986566457;5.9795623352281835;uninhabitable;0
35218;0.03011797116860584;5.892842900145903;5.862724928977297;uninhabitable;0
35219;-0.12556247145141755;4.942322647824908;5.067885119276325;uninhabitable;0
35220;0.16221416012911374;5.118933986347571;4.956719826218458;uninhabitable;0
35221;1.156023189846204;6.633133140949425;5.4771099511032215;uninhabitable;0
35222;4.1090309718206175;9.90740924327853;5.798378271457912;habitable;1
35223;1.3199929825231946;6.783519393938494;5.4635264114153;uninhabitable;0
35224;-0.3019977442623983;5.142628336102813;5.444626080365212;uninhabitable;0
35225;0.20827798123439817;5.750300281806735;5.542022300572337;uninhabitable;0
35226;3.558835887511363;8.12765629862554;4.568820411114177;habitable;1
35227;3.5086990365119863;8.764840661728533;5.2561416252165465;habitable;1
35228;0.09077617234844182;5.240425408167125;5.149649235818683;uninhabitable;0
35229;1.4616583886046621;9.27148417192268;7.8098257833180185;inhabited;2
35230;0.9164730663044391;5.716832396752571;4.800359330448132;uninhabitable;0
