;ranks;R1;R2;Qp;model
130;130;0.0001932246572233061;3.626885153239282e-05;368.2019417084473;0
132;132;15.216562773904947;0.00014191285737263538;0.6597239822874187;0
134;134;2.071747257846135;1.7512430455083522e-05;49.49281997197321;0
135;135;8.447479155206775e-05;2.406277771319937e-05;367.2360932702295;0
136;136;255.28914467024453;0.0013101186231021273;0.024751385868162723;0
137;137;0.03143083426327918;0.005784534123137869;0.5044517266319454;0
138;138;0.2866390224329613;2.8380118091368443e-05;7.969988704849701;0
139;139;8.066452285878344e-05;0.00039924274884003285;25.35223486540536;0
141;141;0.005244020921309929;5.191712713273258e-06;55.39297761325542;0
142;142;36.06513391842669;0.0033344629052665586;0.030541479996316075;0
143;143;9.380403670238118e-05;9.307061040215993e-05;70.20493229671773;0
144;144;0.003119319443998176;0.002962889000795395;1.689218831261826;0
145;145;85.40188204091828;3.4737259213165346e-05;0.4178358742814955;0
146;146;0.3630264909656663;9.325493589293986e-05;3.142489839292477;0
148;148;1.049804476042237;3.823612825477724e-05;12.61690466937077;0
150;150;0.19707689635124512;0.0016804142914225329;1.365915843460599;0
151;151;0.01238254315313792;0.00014594866837123663;2.5562913781440297;0
152;152;204.45164834800298;0.0002933679892624553;0.14399041213107516;0
154;154;0.000837132349219909;7.708874002212214e-05;166.51557027969793;0
155;155;117.310688335556;0.03525938936280612;0.0034361490402072597;0
156;156;0.004250391213809002;6.107833177969944e-06;51.44760835358685;0
157;157;0.0016170012307809521;1.965817651474725e-06;46.79870590698992;0
159;159;1.5574331228255573;2.4751129608298266e-06;5.53566040215764;0
160;160;0.0007467210186522683;1.1711549304361485e-05;34.36975502913515;0
162;162;1719.1231250284154;0.0008007960763620759;0.03872781379049585;0
163;163;6.672110230373926;0.00013606495536998067;0.6560029902168234;0
164;164;13.104437618622526;0.006690498786143318;0.038386030114422445;0
165;165;0.004597933556957767;0.0026803087853643354;0.7554282941014576;0
167;167;0.5186895044948526;0.5684075518426807;0.035286666915816875;0
168;168;0.0013185099635616556;6.682863910235565e-05;130.71611975709988;0
169;169;16.718134120899386;4.51774652540424e-05;1.2384778429857959;0
171;171;7.531440958725929;0.000214154376609154;7.600476086593235;0
172;172;0.004467833680306667;6.375194335177139e-06;55.22790599828242;0
173;173;8.583156171763202e-05;3.7544758737573244e-06;390.24930378479945;0
174;174;0.0002797855327718492;1.7483731275235924e-05;109.45141191083576;0
176;176;2347.5906667826675;0.003916135493836562;0.022727951829792495;0
177;177;0.0005418055269399509;0.00018545260450298335;4.595001525544977;0
179;179;580.5005050506611;0.002845582337250756;0.2503075400431808;0
180;180;0.2500656264156508;8.201801201389955e-06;22.33515868389806;0
181;181;0.38907962441029464;2.4890013038709303e-05;22.296605288527225;0
182;182;105.72062813019996;0.002561364255576512;0.08689747898266681;0
183;183;2.9407628107960946;0.00225908476703927;0.5733858156167821;0
184;184;0.00011846823668783046;7.328070306439491e-06;19.16887769439604;0
186;186;0.00457142677088503;1.3189814868403414e-05;208.82149834882853;0
187;187;0.030285841499493444;0.007361435496046181;0.2170001922972154;0
188;188;0.019569098964217074;3.513170949105349e-05;87.30234046453552;0
189;189;4.606991605907024e-05;3.7209072519333032e-06;352.79314654949377;0
190;190;0.39428956499578527;6.437767505399721e-05;15.611634666340347;0
191;191;54.00118469294154;0.0005921780521364877;0.055546096904153436;0
192;192;0.2039532265748667;1.4079570615347132e-05;57.237248561172464;0
193;193;0.21327489932234145;0.0007404488670066998;0.5756652456184208;0
194;194;110.98440803248944;0.017753491540130503;0.1709129893084018;0
195;195;494.0050550659126;0.0015583819088866207;0.07173185864574007;0
196;196;0.029569003268752385;3.083230647619337e-05;9.221501651678375;0
198;198;0.0024477770942987467;8.71432468353662e-06;138.31962211118616;0
199;199;0.21502729345425664;1.8855833234568656e-06;29.79430880407857;0
200;200;0.0006996640030523339;0.0002205831210882722;11.588864821979424;0
201;201;9.204308303248394e-05;4.8250639021510065e-05;42.96930496230938;0
202;202;0.00959329857972486;1.0550166266294245e-06;88.11963352818256;0
203;203;0.00010422046916206578;0.00011902587025401652;54.0635835473771;0
204;204;0.005200314680494164;0.006810795643629391;0.3804300186204692;0
205;205;0.008837317401072756;0.00017428024023440539;3.447120268030597;0
206;206;0.039633667150770026;0.0008389736416643999;0.4155636879469401;0
207;207;3.9613416822402225;7.201670715587442e-06;2.4336285472947132;0
211;211;7.328213528703697;5.8216787832246555e-06;4.573871025690982;0
212;212;0.0004661065214428786;1.0503950230372765e-05;29.685356316637044;0
213;213;3.3599671080864835;3.688378629161469e-05;3.9525879729587774;0
216;216;0.03327306668020576;9.087090797385669e-06;57.023309455967166;0
217;217;6.300441497327829;0.0009580271504057495;0.5582880658620811;0
218;218;1596.8839358325465;0.006516047485064674;0.0018919615374316976;0
219;219;0.005635744179454544;0.00012380195457776093;27.916900210848706;0
220;220;0.1835415196765081;9.717698204545719e-06;3.6682886851407575;0
221;221;1.0799743552237229;2.081892873138011e-05;3.182498762853181;0
222;222;1.2086315249561193;1.9486442163151206e-05;5.430403311146255;0
223;223;5622.896984236086;0.16481830495834165;0.0005763439298214521;0
224;224;1.776972455760491;0.0813064498204868;0.0015170265432631856;0
226;226;21.60754336911989;0.004703671792147946;0.018535600000419195;0
227;227;0.004597202711497786;0.006452192996221875;0.6876058672169093;0
228;228;0.14210736393058515;0.02223683568612448;0.1640723764036034;0
229;229;0.008307373992730264;2.9132266358781975e-06;23.895899984841765;0
230;230;0.0017298390978818029;5.447489421548361e-05;4.038795413513619;0
232;232;0.0002228691541207273;1.2091599573799954e-06;344.2555038736797;0
233;233;0.0002531775155751689;1.669107416568785e-06;171.00688686196906;0
234;234;0.13377149589598544;1.4782390513216607e-05;40.08929701907128;0
236;236;0.0006706737501158845;2.2366491722005553e-05;66.6717889217671;0
238;238;0.00029982489915955575;0.00020521161976314148;31.739671687870004;0
239;239;2.6531187473704347e-05;0.00010093822588900729;217.17353733034338;0
241;241;0.01697847708144921;0.0015386334314807697;4.8704118891504695;0
242;242;55.72119427791145;0.0001650177410019995;0.342299011832264;0
244;244;1.615250745258932;0.0011082928773981152;0.29769971857530786;0
246;246;0.0014464758223997098;2.0864968222349066e-05;63.79955880192722;0
248;248;0.0027270024077327877;1.5554914902179539e-06;43.65928137699244;0
250;250;0.001130507476741737;0.0014034639594595246;5.046282458485148;0
251;251;0.4896405539996787;3.5044950953269676e-06;13.110001713751817;0
253;253;2.51179341705823e-06;4.2742475224159453e-07;307.2885120922344;0
254;254;0.6818783151842956;9.518330926707873e-05;7.099056294366166;0
255;255;3.3565716976852675;3.097506377912904e-05;6.77634421835924;0
256;256;1.4575496986578602;2.153752467687383e-05;36.452836554736564;0
257;257;1.1296107223300194;0.000259925424477073;0.48288865104206175;0
259;259;0.012978921314060735;8.268113610339268e-07;78.2544519252421;0
260;260;1.2757158501836914;0.1055026953629126;0.0014879292851622437;0
261;261;0.0005530299699974202;6.839467588016253e-06;141.7552594314727;0
262;262;2841.083797872105;0.01166248899838615;0.0027062568169989483;0
263;263;2.3432348238604703e-05;0.00010639109838736425;68.49780129265089;0
264;264;4.908645807044732e-05;9.458881658754254e-06;692.9224947746869;0
265;265;1.0261857198845188;0.011926943666595888;0.004613640216594578;0
266;266;54.69116427291202;0.00012401491462069747;1.9126281174054376;0
269;269;0.003004897192792037;2.7591175068148686e-05;25.633361777253732;0
270;270;0.0011702385730874513;0.0008750714480853123;5.846067111914871;0
271;271;29.284374422452572;0.002766522087308983;0.08645193677495937;0
272;272;0.1484084112691663;0.003241361022243132;2.8593890205222117;0
273;273;0.18934533551651533;3.7608290038443136e-05;18.523440227254493;0
274;274;2.5589688072200547e-05;4.059808808143442e-06;301.2039476284218;0
275;275;0.12780112639292762;0.00023157798068805833;7.448174157362166;0
276;276;8.563886327144731;2.4277737473562837e-05;2.2005841568318347;0
277;277;13.685165777496781;0.01533892507152878;0.031174058900400897;0
282;282;0.3310954089516189;3.4627030435866486e-05;12.872106352937864;0
284;284;174.77314416505686;0.053218693961576864;0.06971209731504817;0
285;285;0.003681880218697478;0.012549333336513882;0.5869865125099295;0
287;287;0.0010697198104761179;8.290600360303221e-06;61.68235921184244;0
288;288;1.9028508810759308e-05;3.8902820967270615e-07;1453.953231814685;0
289;289;0.00042947910868741375;3.501537104659222e-06;170.43696017454448;0
291;291;1.034055495121366;2.6489826912720586e-05;2.695841956976281;0
292;292;0.00039946714420321624;0.0005335429012009117;7.046708177875423;0
294;294;0.02720045217691942;1.7427256595389092e-05;11.062473550654689;0
296;296;4.4500963149389824e-05;2.0050228813511204e-07;320.3772265639474;0
297;297;0.006423760954450149;0.00020290928941048695;20.263626039944963;0
299;299;2.686250420265091;7.707402368628731e-05;7.482639395214084;0
300;300;0.6339197401796005;0.0016381800414316523;0.26564480978050486;0
302;302;3.0880337144586454;0.04255092479330084;0.07930235275253901;0
303;303;0.5222498961128302;0.00229351032978312;0.42008331437235236;0
305;305;0.28356176319059306;1.1288723525670569e-05;58.95418978263331;0
307;307;21.898980629324424;0.00015360611612985636;0.42088397233318625;0
308;308;0.0014427941488085756;0.001276814526134801;1.0134264610908907;0
310;310;0.001119787634709018;2.315361912865793e-06;768.0052889100637;0
312;312;2.144587316965063;0.023040250602093915;0.03892132115396232;0
313;313;5.96005269365081;0.004822859059890644;0.2324114136078328;0
314;314;53.63209643533761;0.005070549248278336;0.12522897095006208;0
316;316;0.22332659032079813;0.014609042246092576;0.02181922068525368;0
317;317;0.12109306904695923;1.3675050064965788e-05;11.266487265846424;0
318;318;0.7170938080103444;4.594134716815646e-05;39.20885147316221;0
320;320;0.00017993518132997105;1.1958444851654385e-05;50.27326774991768;0
321;321;2.2068316309814797;2.253949892841102e-06;12.492409668715572;0
323;323;1.1554784379940768;1.5225745083024885e-06;13.721453715967987;0
324;324;0.6647254277986216;0.0018083600393765376;2.199481930515142;0
325;325;2207.8507844616715;0.02781090426333714;0.029090185747464935;0
326;326;24.221507544302526;0.0016324663263505255;0.18481966806607386;0
327;327;0.09290588415601658;2.2871587850469318e-06;95.40158335750085;0
329;329;0.20284972577658889;3.652678317184296e-06;13.773486638646391;0
330;330;0.09500276561515568;7.522055851437953e-06;37.21666841573107;0
331;331;10.010181751817637;0.04309824335358999;0.08680537103742948;0
332;332;0.0028968432813110683;0.0019208487078140666;1.5578745775011307;0
333;333;2.5176614187289186;0.08084053291613202;0.13932478883088192;0
335;335;0.046184228342428565;1.6746004167396173e-05;36.69181890357548;0
336;336;0.04997282915121467;6.550757945382751e-05;5.92230305454536;0
338;338;0.41442614156698154;0.0026165339878243816;0.17545476026170262;0
339;339;0.633589975604782;5.959301015360384e-05;1.5881137038250337;0
340;340;0.00013755986379108216;9.621420550374228e-05;117.58849346171552;0
341;341;0.09205508751103544;6.939403150391318e-06;10.829064066937585;0
342;342;133.96225996899489;0.05158696921954179;0.007242883420177456;0
343;343;0.003874588442579643;3.4710236032862083e-05;227.81442747649285;0
344;344;63.02937552319706;0.007574878680098582;0.1501883896155385;0
345;345;31.48830104853103;0.00021410004381132485;1.7951010987238594;0
346;346;0.000402667741295873;0.000132363988614462;60.4298176919545;0
347;347;0.5215009840482374;0.0004971897972978223;0.18305754654139997;0
349;349;5.78071050205494;0.0024233322923273492;0.703562085519618;0
350;350;2.065651506126962;0.0006872544389149762;1.2273969139993872;0
353;353;0.0004664961970143763;4.893068884375514e-06;69.41464461646595;0
354;354;0.0022404465285038727;4.4180953437032566e-05;20.535758918253695;0
355;355;0.09676066548481296;0.0005020905389999334;3.42502097486835;0
357;357;0.04489891382167555;0.0014039067967484091;2.694184445856082;0
359;359;0.0002704511323504959;0.00010975507940627947;6.906508479675096;0
360;360;8.48207810665574e-06;1.60260099524009e-05;151.53387601013853;0
362;362;53.231585201163014;0.0006535136228833718;0.02595860458104127;0
365;365;0.0010120039308698897;0.00014532031751909427;4.49449469384278;0
367;367;0.6473045068948045;0.0017976268450145142;0.021793252988468657;0
368;368;0.009575798388277051;6.655786698152046e-05;11.096374346102658;0
369;369;6.597044039169944;7.713721227798141e-05;4.963346821853616;0
370;370;12.15084601644893;8.280577375868719e-05;4.159880156767216;0
371;371;0.9804445146011782;5.574192811605084e-05;2.834624471188791;0
375;375;0.1600160034633961;0.00010741221582832198;22.47074898959562;0
376;376;0.008359055934376164;0.00026819124415353916;38.412462333836736;0
377;377;0.15416888497230585;3.284100295318404e-06;11.34133799068823;0
378;378;8.792219519817559;0.0009926431250543058;0.25147410263999354;0
379;379;0.5163700588604071;0.00975938535016313;0.026100746502286817;0
381;381;0.010923137148203572;0.004955270755885686;1.0429766470379644;0
382;382;0.09693910705184675;3.2711461111011874e-05;33.95152327966259;0
383;383;8.443192838182234e-05;3.4903794061991685e-05;70.67047095996092;0
385;385;4089.8210384895906;0.02711584924118567;0.0005686166611581123;0
387;387;2.7255687480844526;0.00018694290186913983;1.6516089919370505;0
388;388;4.5931454065668614e-05;4.2475527566584884e-06;656.7496572418097;0
389;389;0.15169364022093304;5.856934388478212e-05;3.858758926167845;0
391;391;2.097582940400404e-05;5.1152742930235595e-05;203.12412028195922;0
392;392;3.465378361128577;0.005584703441704579;0.1372324263782252;0
393;393;29.455622985122385;0.04237423648871428;0.004280707641163988;0
394;394;0.005245609634098857;2.873390076816472e-06;138.3526128138088;0
395;395;0.008433756776014297;8.919362811207434e-05;10.970222602306997;0
396;396;0.04920648198996819;0.007006959034527235;0.33895953200909607;0
397;397;0.0026981481110926343;0.0011760741535054363;0.6926339725987019;0
398;398;6.280096257514104;0.0015138240573638862;0.9942080955064332;0
400;400;0.006502937678667838;0.002264754261801953;1.836938574626813;0
402;402;7.057716419238142e-05;2.7134035668537463e-06;64.44709933131338;0
403;403;0.0014130285388935762;0.0005922593482630013;9.056180805053089;0
405;405;11.816968483097806;0.0003781995724223403;0.8607129753552663;0
407;407;0.0738674446036;0.00010366342438217214;8.407757150372412;0
410;410;7.281823686346375;4.420471735227986e-05;1.950397048484783;0
412;412;0.814206584494023;0.004611199188599637;0.9970162266954774;0
413;413;0.0025766045730897164;0.00030558435323836355;59.138614746245565;0
414;414;0.04390280304096217;5.636796574994675e-05;54.751882374330215;0
415;415;13.803693814870599;1.644966825527666e-05;3.5712664003503973;0
416;416;0.4232049554370013;7.963572920055585e-05;1.4950160987332592;0
417;417;0.004927237679764249;2.9129651932891486e-05;15.255653242599678;0
418;418;0.0005397621781371253;0.00012174651568269689;13.643735756771552;0
421;421;184.88772973734297;0.0002877334977152283;0.06927451202760856;0
422;422;0.021082696566056214;8.918617160033697e-06;25.593485456670933;0
424;424;7.27170191447237e-05;1.0963930742141459e-06;51.61330706675042;0
425;425;0.00016466231760248773;4.379290560365754e-06;88.66757370899539;0
426;426;2.3943783119915354;0.007607676671772787;0.08761147525102503;0
427;427;6.980805431616135;2.1275599085335246e-05;0.48560727514224156;0
428;428;0.04404880774825535;0.00019661598135694105;1.0804761879892952;0
429;429;0.3997421943301794;1.3793976284810752e-05;45.864413167253296;0
430;430;0.3887118175677682;8.123868852277022e-06;3.9825909644420188;0
431;431;431.41114505983575;0.0010022854407530572;0.6330048757306671;0
432;432;2.1034751845921758;0.0003494703309832182;7.345381363890335;0
435;435;293.1559316709319;0.00047845158150107024;0.10783268657280214;0
436;436;0.00382540311227426;1.241333755279999e-05;237.68026986161632;0
439;439;0.0013126201436790387;0.0004075005727586307;0.6248704856228846;0
440;440;0.15088376766597222;5.947168043911136e-06;12.16388862941985;0
441;441;587.1957303030185;0.015230783900606804;0.06103657649585965;0
442;442;0.0023371995500145386;9.482347460024293e-06;11.071638969955753;0
443;443;0.08274268786612876;2.5580059666244397e-05;7.967978692504294;0
444;444;5.404996364601734;0.00020593647098565926;6.470360805985664;0
445;445;10.352609927346514;0.00623890907195547;0.1405986777318514;0
446;446;14.683393199504057;0.020876848696505475;0.03818340058547771;0
447;447;0.022443247043694332;0.0002830830532652377;2.991032382514745;0
449;449;0.4656729379555787;0.21210141572927124;0.00258737780185863;0
450;450;20.29568671123009;1.546134591839509e-05;0.49004411953247523;0
451;451;1.1363932998046998e-05;5.816070549333989e-06;148.44907678722808;0
453;453;0.04671013261397255;0.21210462167841046;0.011170621251285673;0
455;455;2.955107066731784;0.005170347743447766;0.07883498369806775;0
456;456;0.0002668329009236967;4.898137319387768e-06;136.5176183219418;0
457;457;111.28817521525885;0.007215626278551942;0.10390117801405656;0
458;458;0.020032131436180777;7.095996166800828e-06;12.679435284009736;0
459;459;4.9621968183063485;6.199027642554628e-05;5.872899368011036;0
460;460;69.23626168617967;0.002712537667201929;0.07864852452698913;0
461;461;5.998731283047358;0.0041769215068002555;1.0635263635736445;0
463;463;0.17559685335722267;2.4073193927117198e-05;15.428816360142537;0
464;464;14.643514356040402;0.04017794808606777;0.05177691406942891;0
465;465;0.17721183522685932;0.008800657038441705;0.30141353817221583;0
468;468;0.0141670291480468;2.637303962816926e-06;26.016671949532157;0
470;470;0.008203357048224467;8.535231179777109e-05;33.363681379710826;0
471;471;0.37964201292311767;0.00010279041874399473;4.352353114831676;0
472;472;0.23308722637200716;7.211137693396963e-05;24.905173097710314;0
474;474;0.00631338808089676;0.0005067617414057561;0.33983954743769257;0
475;475;0.00014948098003010095;0.00013040626079214562;24.301137833113682;0
476;476;0.005198239600852544;0.0006892025206679149;1.3349595979763114;0
477;477;712.7831889036784;0.0357835253734261;0.038384579638882796;0
480;480;1.414684242022016;3.6849074595652564e-05;4.098669361672779;0
483;483;0.08317586793135558;0.0003445879013020067;1.5821406451675828;0
485;485;0.0026807320920372887;1.809908041831951e-06;100.36780269552476;0
486;486;0.584413622555058;0.0001608237828892342;0.5870652335774671;0
487;487;0.03138754605509829;0.00036369878278549053;0.9596561595197112;0
489;489;19.19575960505196;0.0015347624030399248;0.17529548353415067;0
492;492;0.06110147644877122;6.836330023383257e-05;17.228068215773764;0
493;493;0.26212797814598554;1.4630141745462018e-05;81.44940933270917;0
494;494;0.0015174100010080524;7.717786314167605e-05;3.3850247792780324;0
495;495;0.0029208008308980555;0.0007038598805663474;5.035263336051606;0
496;496;0.20190158252223464;0.0002266827928823351;7.433598402772548;0
499;499;0.003045246374536451;1.7608959768217363e-05;34.30389014738471;0
500;500;0.2736974793676327;3.1040473817425752e-06;41.25173450440626;0
501;501;0.011721902450130857;0.00031891778625750376;7.391899462808118;0
502;502;0.8093172092095113;6.5000111845369185e-06;42.506511221124015;0
503;503;0.11960136171599207;1.50719098617391e-05;122.88407079636158;0
504;504;0.8595048411594204;0.0013345357613164552;0.4668036887981924;0
507;507;1.0223690006576939e-05;8.635027555853972e-06;1102.0531015844674;0
510;510;0.005337388841124354;0.0007050519867632894;3.6487643462739863;0
511;511;0.014720068242416444;8.733528957094044e-05;27.620261210704733;0
512;512;98.21481249935043;0.00012856140483879437;1.5296040390609047;0
513;513;0.013134627689962212;0.003300938271718942;0.5158103264259476;0
514;514;0.16307833641821567;0.0001066425488647481;0.5437556974738196;0
515;515;0.3965876554024765;0.0005996661433561485;0.27442824188944326;0
516;516;0.021703677162404456;0.0003157913737203226;3.9644320227845626;0
518;518;0.05588902074280235;1.948364053827433e-05;13.915181529557037;0
519;519;0.004944042049631635;3.1396547565420142e-06;185.62655891071995;0
520;520;12.638146397334214;0.019977731106507166;0.03941401455193914;0
521;521;0.0004340477673525041;0.00018738373729559315;13.775824077349606;0
523;523;0.05113029132974339;0.00020298942873104144;2.215000805882045;0
525;525;0.03876156895176568;0.0005305151293215753;15.266928893217454;0
527;527;0.1921966445936995;9.086236560062172e-07;71.00358371952424;0
528;528;9.725283884659376;0.9758604058986776;0.00026251214908375143;0
529;529;45.70331823661874;0.004080119807667251;0.2337408655053416;0
530;530;0.10834468473242964;1.5208125104152409e-05;25.984714944556927;0
531;531;0.015899853130274436;4.466720984007681e-05;25.021899158927628;0
532;532;0.7016133197615668;3.160077104991868e-05;10.769315212887998;0
533;533;1.072687606235344;1.5756646749725393e-06;46.120700233278875;0
535;535;4.617696689198911;0.0003854622045741647;1.7007996987874554;0
536;536;0.00197575856310408;9.1760164922595e-05;137.74035425534544;0
537;537;6.5851447652224126e-06;1.6832052943253726e-06;966.4694069662244;0
542;542;6.0058775321173725e-05;1.418323564549978e-05;100.28964277662638;0
544;544;0.10251601801367988;0.00027869402110442746;5.317024771919808;0
545;545;0.00024438642168016954;3.4048449514775535e-06;151.7347669570162;0
546;546;44.20625353926262;0.0061494562165949306;0.0052478037299501;0
547;547;2.285231943498883e-06;8.145861290613626e-06;1717.7158588409204;0
548;548;8.158616735103757e-05;9.252444455252512e-05;24.929022574371878;0
549;549;0.09657823519673549;2.990072706887474e-06;42.508108701574585;0
550;550;18.522903802683825;0.0011886994511185747;0.09699468038129405;0
551;551;0.021377757212687233;0.0006776139907670788;0.39201804625906744;0
552;552;13.582520910246572;1.5631005420488877e-05;1.4676359110201436;0
553;553;0.0516749694432147;6.042824129243042e-05;5.827707258134376;0
554;554;0.0011667966422917561;0.0016275202703398823;2.751773497866214;0
557;557;0.9887373772225678;4.172202459366762e-05;44.96504171347173;0
558;558;0.0017551043057050888;5.731130041071253e-07;209.87916846791123;0
559;559;0.0036957438274379433;0.0004584085278210729;28.138259310521946;0
561;561;0.0017099646268737816;0.00011239246089996674;1.6553308668455038;0
562;562;0.34785256074753396;0.013516704896394761;0.039516598681436976;0
563;563;0.9517966800724149;0.00013083391488913687;1.790658462411291;0
564;564;0.4201395656870701;0.08530294265962376;0.028008184977964402;0
